trial_id,mean_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.z_dim,config.opt_disc,config.opt_gen,config.lr,config.epochs
4c5dc_00011,1.6434686779975891,0.21305155754089355,True,,,25,-1.6434686779975891,e89b68b29e3c4a4f927d1bb2b7628948,2021-07-05_20-36-33,1625497593,7.2917256355285645,853161,ranugad,192.168.1.10,7.2917256355285645,0,25,"11_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adam.Adam'>,0.001,25
4c5dc_00012,1.3588407635688782,0.21328258514404297,True,,,25,-1.3588407635688782,8513e228e12f481a8aa1467141560441,2021-07-05_20-36-42,1625497602,7.270017147064209,854345,ranugad,192.168.1.10,7.270017147064209,0,25,"12_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,0.0002,25
4c5dc_00013,1.3987792134284973,0.2096259593963623,True,,,25,-1.3987792134284973,17df33303b704347802e6895962cf44e,2021-07-05_20-36-51,1625497611,7.28842830657959,854674,ranugad,192.168.1.10,7.28842830657959,0,25,"13_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,0.0005,25
4c5dc_00014,1.5354880690574646,0.208404541015625,True,,,25,-1.5354880690574646,d218517d44db4f16b0411f04a996caf5,2021-07-05_20-37-00,1625497620,7.26729679107666,855153,ranugad,192.168.1.10,7.26729679107666,0,25,"14_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,0.0007,25
4c5dc_00015,3.3689353466033936,0.23114800453186035,True,,,25,-3.3689353466033936,a4e55743d7504b8ebc0ae149c5cb8914,2021-07-05_20-37-09,1625497629,7.50478982925415,855746,ranugad,192.168.1.10,7.50478982925415,0,25,"15_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adam.Adam'>,0.001,25
4c5dc_00016,1.408347487449646,0.2071535587310791,True,,,25,-1.408347487449646,62a04ac6bde54fd98d51d880843d3e8e,2021-07-05_20-37-18,1625497638,7.158770322799683,855883,ranugad,192.168.1.10,7.158770322799683,0,25,"16_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adam.Adam'>,0.0002,25
4c5dc_00017,1.3142587542533875,0.19801568984985352,True,,,25,-1.3142587542533875,8a122393fe3a4918b3daaa059e4413bb,2021-07-05_20-37-27,1625497647,7.269371271133423,857448,ranugad,192.168.1.10,7.269371271133423,0,25,"17_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adam.Adam'>,0.0005,25
4c5dc_00018,1.2945719361305237,0.20757722854614258,True,,,25,-1.2945719361305237,df0c5b38a73b4063b29c35509f62a900,2021-07-05_20-37-36,1625497656,7.509725332260132,857451,ranugad,192.168.1.10,7.509725332260132,0,25,"18_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adam.Adam'>,0.0007,25
4c5dc_00019,1.348341703414917,0.19286084175109863,True,,,25,-1.348341703414917,74a7844fe3114aa19037a9f4dda7c53b,2021-07-05_20-37-44,1625497664,6.791284799575806,858676,ranugad,192.168.1.10,6.791284799575806,0,25,"19_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adam.Adam'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adam.Adam'>,0.001,25
4c5dc_00020,1.4089298844337463,0.19086408615112305,True,,,25,-1.4089298844337463,87db9c714c154f18aaff9656eea82913,2021-07-05_20-37-52,1625497672,6.80005145072937,859128,ranugad,192.168.1.10,6.80005145072937,0,25,"20_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,0.0002,25
4c5dc_00021,1.9351008832454681,0.190443754196167,True,,,25,-1.9351008832454681,a5aacab82cf8480c9f16dfdfd224ccfa,2021-07-05_20-38-00,1625497680,6.795050859451294,859324,ranugad,192.168.1.10,6.795050859451294,0,25,"21_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,0.0005,25
4c5dc_00022,1.5292210578918457,0.1939082145690918,True,,,25,-1.5292210578918457,8fbda40a462e45199caab0dd58efd48f,2021-07-05_20-38-09,1625497689,6.855803728103638,859624,ranugad,192.168.1.10,6.855803728103638,0,25,"22_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,0.0007,25
4c5dc_00023,3.697006329894066,0.21231579780578613,True,,,25,-3.697006329894066,ec21fcf24b524530bf817af8c930951e,2021-07-05_20-38-18,1625497698,7.506032228469849,859953,ranugad,192.168.1.10,7.506032228469849,0,25,"23_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamw.AdamW'>,0.001,25
4c5dc_00024,1.2300448715686798,0.18951082229614258,True,,,25,-1.2300448715686798,01ce62969c564e1986e40f1a6f6ffb82,2021-07-05_20-38-26,1625497706,6.773439884185791,859970,ranugad,192.168.1.10,6.773439884185791,0,25,"24_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamw.AdamW'>,0.0002,25
4c5dc_00025,1.5696519017219543,0.19414782524108887,True,,,25,-1.5696519017219543,72d943d47ab94cee839f09a9c14bd28c,2021-07-05_20-38-34,1625497714,6.852950572967529,860411,ranugad,192.168.1.10,6.852950572967529,0,25,"25_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamw.AdamW'>,0.0005,25
4c5dc_00026,1.3725164234638214,0.20983147621154785,True,,,25,-1.3725164234638214,28b59c1c38b94bed9adbdaf7a5ff6ed7,2021-07-05_20-38-43,1625497723,7.519205331802368,860744,ranugad,192.168.1.10,7.519205331802368,0,25,"26_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamw.AdamW'>,0.0007,25
4c5dc_00027,1.3237794637680054,0.19071125984191895,True,,,25,-1.3237794637680054,5e5ae6ad5bfc4da98640ee49642b47f2,2021-07-05_20-38-51,1625497731,6.800354957580566,860761,ranugad,192.168.1.10,6.800354957580566,0,25,"27_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adamw.AdamW'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamw.AdamW'>,<class 'torch.optim.adamw.AdamW'>,0.001,25
4c5dc_00028,1.245970606803894,0.19530725479125977,True,,,25,-1.245970606803894,f02856a6e8f145c38e5da413c77c31fe,2021-07-05_20-39-00,1625497740,6.825607776641846,861260,ranugad,192.168.1.10,6.825607776641846,0,25,"28_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamw.AdamW'>,0.0002,25
4c5dc_00029,1.8138870000839233,0.2232651710510254,True,,,25,-1.8138870000839233,35abb4d678714c6fa6e4f3d850438e4c,2021-07-05_20-39-09,1625497749,7.916184663772583,861451,ranugad,192.168.1.10,7.916184663772583,0,25,"29_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamw.AdamW'>,0.0005,25
4c5dc_00030,2.825455516576767,0.2020397186279297,True,,,25,-2.825455516576767,15f87dbcfd134a7d8e79f3925f97e84f,2021-07-05_20-39-18,1625497758,7.319420576095581,861824,ranugad,192.168.1.10,7.319420576095581,0,25,"30_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamw.AdamW'>,0.0007,25
4c5dc_00031,3.978225089609623,0.2012786865234375,True,,,25,-3.978225089609623,2dbe7855dffc4ba7a91b186a6b13ac2b,2021-07-05_20-39-27,1625497767,7.158226251602173,862092,ranugad,192.168.1.10,7.158226251602173,0,25,"31_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adamax.Adamax'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adamax.Adamax'>,<class 'torch.optim.adamw.AdamW'>,0.001,25
4c5dc_00032,1.2430537343025208,0.2320728302001953,True,,,25,-1.2430537343025208,52b4a1eb2ad4450ca5cfd31219b44005,2021-07-05_20-39-36,1625497776,8.291876792907715,862095,ranugad,192.168.1.10,8.291876792907715,0,25,"32_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamw.AdamW'>,0.0002,25
4c5dc_00033,1.305516541004181,0.32849597930908203,True,,,25,-1.305516541004181,f2e1afc21fb946eb9efbe8697f026c62,2021-07-05_20-39-47,1625497787,9.046431064605713,863071,ranugad,192.168.1.10,9.046431064605713,0,25,"33_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamw.AdamW'>,0.0005,25
4c5dc_00034,1.2947650849819183,0.23230695724487305,True,,,25,-1.2947650849819183,fac918992d3749f38723f3a94d832307,2021-07-05_20-40-00,1625497800,10.300876379013062,864051,ranugad,192.168.1.10,10.300876379013062,0,25,"34_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamw.AdamW'>,0.0007,25
4c5dc_00035,2.088570535182953,0.19838809967041016,True,,,25,-2.088570535182953,8c76438886d746e1a0348c6d6eeb461d,2021-07-05_20-40-09,1625497809,7.096450328826904,864061,ranugad,192.168.1.10,7.096450328826904,0,25,"35_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.adagrad.Adagrad'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.adagrad.Adagrad'>,<class 'torch.optim.adamw.AdamW'>,0.001,25
4c5dc_00036,1.3272274732589722,0.22374987602233887,True,,,25,-1.3272274732589722,25af3203f56249f79ced715b0cf1c5c6,2021-07-05_20-40-19,1625497819,8.616813898086548,865395,ranugad,192.168.1.10,8.616813898086548,0,25,"36_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adamw.AdamW'>,0.0002,25
4c5dc_00037,1.3193849325180054,0.2095644474029541,True,,,25,-1.3193849325180054,834895586b844305873a222a1a08580a,2021-07-05_20-40-29,1625497829,7.9122796058654785,865416,ranugad,192.168.1.10,7.9122796058654785,0,25,"37_epochs=25,lr=0.0005,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adamw.AdamW'>,0.0005,25
4c5dc_00038,1.3003783226013184,0.18841075897216797,True,,,25,-1.3003783226013184,3664bfbb2f5e4566aaa1e10bb7a1e173,2021-07-05_20-40-37,1625497837,6.8308281898498535,866478,ranugad,192.168.1.10,6.8308281898498535,0,25,"38_epochs=25,lr=0.0007,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adamw.AdamW'>,0.0007,25
4c5dc_00039,1.248317301273346,0.19179296493530273,True,,,25,-1.248317301273346,9fde3c15130b4f6381f7abcecf314db9,2021-07-05_20-40-45,1625497845,6.841102361679077,866863,ranugad,192.168.1.10,6.841102361679077,0,25,"39_epochs=25,lr=0.001,opt_disc=<class 'torch.optim.sgd.SGD'>,opt_gen=<class 'torch.optim.adamw.AdamW'>,z_dim=8",8,<class 'torch.optim.sgd.SGD'>,<class 'torch.optim.adamw.AdamW'>,0.001,25
4c5dc_00040,1.062503159046173,0.2092878818511963,True,,,25,-1.062503159046173,7f5c2909f24d461e9d59b8df43248c88,2021-07-05_20-40-55,1625497855,7.5340001583099365,866990,ranugad,192.168.1.10,7.5340001583099365,0,25,"40_epochs=25,lr=0.0002,opt_disc=<class 'torch.optim.adam.Adam'>,opt_gen=<class 'torch.optim.adamax.Adamax'>,z_dim=8",8,<class 'torch.optim.adam.Adam'>,<class 'torch.optim.adamax.Adamax'>,0.0002,25
